Compound_name,Column,Organic_modifier,pH,Buffer,SMILES,RT
Chlorthalidone,C18-Mixed,Acetonitrile,8,Bicarbonate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,7.53
Chlorthalidone,C18-Mixed,Acetonitrile,8,Formiate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,7.38
Chlorthalidone,C18-Mixed,Methanol,2.7,Acetic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.894
Chlorthalidone,C18-Mixed,Methanol,2.7,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,10.024999999999999
Chlorthalidone,C18-Mixed,Methanol,2.7,TFA,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.898
Chlorthalidone,C18-Mixed,Methanol,5,Acetate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.812
Chlorthalidone,C18-Mixed,Methanol,5,Formiate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.81
Chlorthalidone,C18-Mixed,Methanol,8,Bicarbonate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.794
Chlorthalidone,C18-Mixed,Methanol,8,Formiate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.79
Chlorthalidone,C18-Mixed,Methanol,10,Ammonia,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,5.73
Chlorthalidone,C18-RP,Acetonitrile,2,TFA,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,6.731666666666667
Chlorthalidone,C18-RP,Acetonitrile,2.7,Acetic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,6.73
Chlorthalidone,C18-RP,Acetonitrile,2.7,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,6.74
Chlorthalidone,C18-RP,Acetonitrile,5,Acetate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,6.938
Chlorthalidone,C18-RP,Acetonitrile,5,Formiate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,6.868
Chlorthalidone,C18-RP,Acetonitrile,8,Bicarbonate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,6.62
Chlorthalidone,C18-RP,Acetonitrile,10,Ammonia,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,3
Chlorthalidone,C18-RP,Methanol,2,TFA,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.027999999999999
Chlorthalidone,C18-RP,Methanol,2.7,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.191666666666666
Chlorthalidone,C18-RP,Methanol,8,Bicarbonate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,8.831666666666667
Chlorthalidone,C18-RP,Methanol,8,Formiate,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,9.097999999999999
Chlorthalidone,HILIC,Acetonitrile,2.7,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.86
Chlorthalidone,HILIC,Acetonitrile,3,Acetic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.8675000000000002
Chlorthalidone,HILIC,Acetonitrile,3,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,2.04
Chlorthalidone,HILIC,Acetonitrile,5,Acetic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,2.0342857142857143
Chlorthalidone,HILIC,Acetonitrile,5,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,2.341428571428571
Chlorthalidone,HILIC,Acetonitrile,6.7,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,2.037142857142857
Chlorthalidone,HILIC,Methanol,2.7,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.7657142857142858
Chlorthalidone,HILIC,Methanol,3,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.7785714285714287
Chlorthalidone,HILIC,Methanol,5,Acetic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.7785714285714287
Chlorthalidone,HILIC,Methanol,5,Formic acid,c1ccc2c(c1)C(=NC2(c1ccc(c(c1)S(=O)(=O)N)Cl)O)O,1.77
Climbazole,Biphenyl,Acetonitrile,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,12.477500000000001
Climbazole,Biphenyl,Methanol,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,17.025
Climbazole,C18-Mixed,Acetonitrile,2.7,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,10.764
Climbazole,C18-Mixed,Acetonitrile,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,9.02
Climbazole,C18-Mixed,Acetonitrile,2.7,TFA,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,10.27
Climbazole,C18-Mixed,Acetonitrile,5,Acetate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.54
Climbazole,C18-Mixed,Acetonitrile,5,Formiate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.516
Climbazole,C18-Mixed,Acetonitrile,8,Bicarbonate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.478
Climbazole,C18-Mixed,Acetonitrile,8,Formiate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.52
Climbazole,C18-Mixed,Acetonitrile,10,Ammonia,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.466000000000001
Climbazole,C18-Mixed,Methanol,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,12.646
Climbazole,C18-Mixed,Methanol,2.7,TFA,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.32
Climbazole,C18-Mixed,Methanol,5,Acetate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,16.242
Climbazole,C18-Mixed,Methanol,5,Formiate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,16.23
Climbazole,C18-Mixed,Methanol,8,Bicarbonate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,16.192
Climbazole,C18-Mixed,Methanol,8,Formiate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,16.234
Climbazole,C18-Mixed,Methanol,10,Ammonia,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,16.18
Climbazole,C18-RP,Acetonitrile,2.7,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,9.6675
Climbazole,C18-RP,Acetonitrile,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,8.14
Climbazole,C18-RP,Methanol,2.7,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,13.68
Climbazole,C18-RP,Methanol,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,11.504999999999999
Climbazole,C18-RP,Methanol,5,Acetate,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,15.4075
Climbazole,HILIC,Acetonitrile,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,6.132857142857143
Climbazole,HILIC,Acetonitrile,3,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,6.372857142857143
Climbazole,HILIC,Acetonitrile,3,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,5.265714285714286
Climbazole,HILIC,Acetonitrile,5,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,2.2614285714285716
Climbazole,HILIC,Acetonitrile,5,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,2.2399999999999998
Climbazole,HILIC,Acetonitrile,6.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,2.185714285714286
Climbazole,HILIC,Methanol,2.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,2.7285714285714286
Climbazole,HILIC,Methanol,3,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,2.257142857142857
Climbazole,HILIC,Methanol,3,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,2.03
Climbazole,HILIC,Methanol,5,Acetic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.8114285714285714
Climbazole,HILIC,Methanol,5,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.8171428571428572
Climbazole,HILIC,Methanol,6.7,Formic acid,CC(C)(C)C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl,1.8185714285714287
Corticosterone,Biphenyl,Acetonitrile,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,12.955
Corticosterone,Biphenyl,Methanol,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,20.46
Corticosterone,C18-Mixed,Acetonitrile,2.7,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.484
Corticosterone,C18-Mixed,Acetonitrile,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.56
Corticosterone,C18-Mixed,Acetonitrile,2.7,TFA,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.602
Corticosterone,C18-Mixed,Acetonitrile,5,Acetate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.47
Corticosterone,C18-Mixed,Acetonitrile,5,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.46
Corticosterone,C18-Mixed,Acetonitrile,8,Bicarbonate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.61
Corticosterone,C18-Mixed,Acetonitrile,8,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,10.424
Corticosterone,C18-Mixed,Methanol,2.7,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,15.086
Corticosterone,C18-Mixed,Methanol,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,15.274
Corticosterone,C18-Mixed,Methanol,2.7,TFA,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,15.106
Corticosterone,C18-Mixed,Methanol,5,Acetate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,14.99
Corticosterone,C18-Mixed,Methanol,5,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,15.002
Corticosterone,C18-Mixed,Methanol,8,Bicarbonate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,14.972000000000001
Corticosterone,C18-Mixed,Methanol,8,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,14.972000000000001
Corticosterone,C18-Mixed,Methanol,10,Ammonia,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,14.932
Corticosterone,C18-RP,Acetonitrile,2,TFA,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.507142857142856
Corticosterone,C18-RP,Acetonitrile,2.7,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.47
Corticosterone,C18-RP,Acetonitrile,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.44
Corticosterone,C18-RP,Acetonitrile,5,Acetate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.79
Corticosterone,C18-RP,Acetonitrile,5,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.717500000000001
Corticosterone,C18-RP,Acetonitrile,8,Bicarbonate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.43
Corticosterone,C18-RP,Acetonitrile,10,Ammonia,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,9.4625
Corticosterone,C18-RP,Methanol,2,TFA,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.778571428571428
Corticosterone,C18-RP,Methanol,2.7,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.87
Corticosterone,C18-RP,Methanol,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.98
Corticosterone,C18-RP,Methanol,5,Acetate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.59
Corticosterone,C18-RP,Methanol,5,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.5075
Corticosterone,C18-RP,Methanol,8,Bicarbonate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.5625
Corticosterone,C18-RP,Methanol,8,Formiate,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.87
Corticosterone,C18-RP,Methanol,10,Ammonia,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,13.5425
Corticosterone,HILIC,Acetonitrile,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.2214285714285715
Corticosterone,HILIC,Acetonitrile,3,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.257142857142857
Corticosterone,HILIC,Acetonitrile,3,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.257142857142857
Corticosterone,HILIC,Acetonitrile,5,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.2628571428571425
Corticosterone,HILIC,Acetonitrile,5,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.232857142857143
Corticosterone,HILIC,Acetonitrile,6.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,2.28
Corticosterone,HILIC,Methanol,2.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.8185714285714285
Corticosterone,HILIC,Methanol,3,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.8471428571428572
Corticosterone,HILIC,Methanol,3,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.8442857142857143
Corticosterone,HILIC,Methanol,5,Acetic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.812857142857143
Corticosterone,HILIC,Methanol,5,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.8171428571428572
Corticosterone,HILIC,Methanol,6.7,Formic acid,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)C[C@@H]([C@H]21)O,1.8457142857142859
Cotinine,Biphenyl,Acetonitrile,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,4.035714285714286
Cotinine,Biphenyl,Methanol,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,7.111666666666666
Cotinine,C18-Mixed,Acetonitrile,2.7,Acetic acid,CN1C(CCC1=O)c1cccnc1,3.054
Cotinine,C18-Mixed,Acetonitrile,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,2.078
Cotinine,C18-Mixed,Acetonitrile,2.7,TFA,CN1C(CCC1=O)c1cccnc1,2.252
Cotinine,C18-Mixed,Acetonitrile,5,Acetate,CN1C(CCC1=O)c1cccnc1,5.154
Cotinine,C18-Mixed,Acetonitrile,5,Formiate,CN1C(CCC1=O)c1cccnc1,5.098
Cotinine,C18-Mixed,Acetonitrile,8,Bicarbonate,CN1C(CCC1=O)c1cccnc1,5.382
Cotinine,C18-Mixed,Acetonitrile,8,Formiate,CN1C(CCC1=O)c1cccnc1,5.19
Cotinine,C18-Mixed,Methanol,2.7,Acetic acid,CN1C(CCC1=O)c1cccnc1,4.4675
Cotinine,C18-Mixed,Methanol,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,2.36
Cotinine,C18-Mixed,Methanol,2.7,TFA,CN1C(CCC1=O)c1cccnc1,2.414
Cotinine,C18-Mixed,Methanol,5,Acetate,CN1C(CCC1=O)c1cccnc1,7.518
Cotinine,C18-Mixed,Methanol,5,Formiate,CN1C(CCC1=O)c1cccnc1,7.454
Cotinine,C18-Mixed,Methanol,8,Bicarbonate,CN1C(CCC1=O)c1cccnc1,7.644
Cotinine,C18-Mixed,Methanol,8,Formiate,CN1C(CCC1=O)c1cccnc1,7.58
Cotinine,C18-Mixed,Methanol,10,Ammonia,CN1C(CCC1=O)c1cccnc1,7.43
Cotinine,C18-RP,Acetonitrile,2,TFA,CN1C(CCC1=O)c1cccnc1,1.9542857142857142
Cotinine,C18-RP,Acetonitrile,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,1.815
Cotinine,C18-RP,Acetonitrile,5,Acetate,CN1C(CCC1=O)c1cccnc1,3.685
Cotinine,C18-RP,Acetonitrile,5,Formiate,CN1C(CCC1=O)c1cccnc1,3.66
Cotinine,C18-RP,Acetonitrile,8,Bicarbonate,CN1C(CCC1=O)c1cccnc1,4.37
Cotinine,C18-RP,Acetonitrile,8,Formiate,CN1C(CCC1=O)c1cccnc1,4.195
Cotinine,C18-RP,Acetonitrile,10,Ammonia,CN1C(CCC1=O)c1cccnc1,4.362
Cotinine,C18-RP,Methanol,2,TFA,CN1C(CCC1=O)c1cccnc1,2.04
Cotinine,C18-RP,Methanol,2.7,Acetic acid,CN1C(CCC1=O)c1cccnc1,2.03
Cotinine,C18-RP,Methanol,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,1.9028571428571428
Cotinine,C18-RP,Methanol,5,Acetate,CN1C(CCC1=O)c1cccnc1,5.99
Cotinine,C18-RP,Methanol,5,Formiate,CN1C(CCC1=O)c1cccnc1,5.94
Cotinine,C18-RP,Methanol,8,Bicarbonate,CN1C(CCC1=O)c1cccnc1,6.085
Cotinine,C18-RP,Methanol,8,Formiate,CN1C(CCC1=O)c1cccnc1,6.08
Cotinine,C18-RP,Methanol,10,Ammonia,CN1C(CCC1=O)c1cccnc1,6.022
Cotinine,HILIC,Acetonitrile,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,7.048571428571429
Cotinine,HILIC,Acetonitrile,3,Acetic acid,CN1C(CCC1=O)c1cccnc1,6.33
Cotinine,HILIC,Acetonitrile,3,Formic acid,CN1C(CCC1=O)c1cccnc1,5.565714285714286
Cotinine,HILIC,Acetonitrile,5,Acetic acid,CN1C(CCC1=O)c1cccnc1,4.511428571428572
Cotinine,HILIC,Acetonitrile,5,Formic acid,CN1C(CCC1=O)c1cccnc1,4.531428571428571
Cotinine,HILIC,Acetonitrile,6.7,Formic acid,CN1C(CCC1=O)c1cccnc1,4.405714285714286
Cotinine,HILIC,Methanol,2.7,Formic acid,CN1C(CCC1=O)c1cccnc1,3.02
Cotinine,HILIC,Methanol,3,Acetic acid,CN1C(CCC1=O)c1cccnc1,2.604285714285714
Cotinine,HILIC,Methanol,3,Formic acid,CN1C(CCC1=O)c1cccnc1,2.56
Cotinine,HILIC,Methanol,5,Acetic acid,CN1C(CCC1=O)c1cccnc1,2.504285714285714
Cotinine,HILIC,Methanol,5,Formic acid,CN1C(CCC1=O)c1cccnc1,2.51
Cotinine,HILIC,Methanol,6.7,Formic acid,CN1C(CCC1=O)c1cccnc1,2.48
Creatinine,Biphenyl,Acetonitrile,2.7,Formic acid,CN1CC(=NC1=N)O,2.91
Creatinine,Biphenyl,Methanol,2.7,Formic acid,CN1CC(=NC1=N)O,3.4966666666666666
Creatinine,C18-Mixed,Acetonitrile,2.7,Acetic acid,CN1CC(=NC1=N)O,1.494
Creatinine,C18-Mixed,Acetonitrile,2.7,Formic acid,CN1CC(=NC1=N)O,1.57
Creatinine,C18-Mixed,Acetonitrile,2.7,TFA,CN1CC(=NC1=N)O,2.13
Creatinine,C18-Mixed,Acetonitrile,5,Acetate,CN1CC(=NC1=N)O,2.03
Creatinine,C18-Mixed,Acetonitrile,5,Formiate,CN1CC(=NC1=N)O,2.014
Creatinine,C18-Mixed,Acetonitrile,8,Bicarbonate,CN1CC(=NC1=N)O,2.168
Creatinine,C18-Mixed,Acetonitrile,8,Formiate,CN1CC(=NC1=N)O,2.056
Creatinine,C18-Mixed,Methanol,2.7,Acetic acid,CN1CC(=NC1=N)O,1.522
Creatinine,C18-Mixed,Methanol,2.7,Formic acid,CN1CC(=NC1=N)O,1.61
Creatinine,C18-Mixed,Methanol,2.7,TFA,CN1CC(=NC1=N)O,2.11
Creatinine,C18-Mixed,Methanol,5,Acetate,CN1CC(=NC1=N)O,2.24
Creatinine,C18-Mixed,Methanol,5,Formiate,CN1CC(=NC1=N)O,2.176
Creatinine,C18-Mixed,Methanol,8,Bicarbonate,CN1CC(=NC1=N)O,2.318
Creatinine,C18-Mixed,Methanol,8,Formiate,CN1CC(=NC1=N)O,2.326
Creatinine,C18-Mixed,Methanol,10,Ammonia,CN1CC(=NC1=N)O,2.31
Creatinine,C18-RP,Acetonitrile,2,TFA,CN1CC(=NC1=N)O,1.81
Creatinine,C18-RP,Acetonitrile,10,Ammonia,CN1CC(=NC1=N)O,1.84
Creatinine,C18-RP,Methanol,2,TFA,CN1CC(=NC1=N)O,1.81
Creatinine,C18-RP,Methanol,2.7,Acetic acid,CN1CC(=NC1=N)O,1.44
Creatinine,HILIC,Acetonitrile,2.7,Formic acid,CN1CC(=NC1=N)O,7.851428571428571
Creatinine,HILIC,Acetonitrile,3,Acetic acid,CN1CC(=NC1=N)O,11.15
Creatinine,HILIC,Acetonitrile,3,Formic acid,CN1CC(=NC1=N)O,7.604285714285714
Creatinine,HILIC,Acetonitrile,5,Acetic acid,CN1CC(=NC1=N)O,6.188571428571429
Creatinine,HILIC,Acetonitrile,5,Formic acid,CN1CC(=NC1=N)O,6.027142857142858
Creatinine,HILIC,Acetonitrile,6.7,Formic acid,CN1CC(=NC1=N)O,5.87
Creatinine,HILIC,Methanol,2.7,Formic acid,CN1CC(=NC1=N)O,4.0042857142857144
Creatinine,HILIC,Methanol,3,Acetic acid,CN1CC(=NC1=N)O,4.707142857142857
Creatinine,HILIC,Methanol,3,Formic acid,CN1CC(=NC1=N)O,3.357142857142857
Creatinine,HILIC,Methanol,5,Acetic acid,CN1CC(=NC1=N)O,2.6157142857142857
Creatinine,HILIC,Methanol,5,Formic acid,CN1CC(=NC1=N)O,2.59
Creatinine,HILIC,Methanol,6.7,Formic acid,CN1CC(=NC1=N)O,2.61
Cyanazine,Biphenyl,Acetonitrile,2.7,Formic acid,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,11.38
Cyanazine,Biphenyl,Methanol,2.7,Formic acid,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,15.55
Cyanazine,C18-Mixed,Acetonitrile,2.7,Acetic acid,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,9.686
Cyanazine,C18-Mixed,Acetonitrile,2.7,Formic acid,CCN=c1nc(Cl)nc([nH]1)NC(C)(C)C#N,9.856
