File_name,Compound_name,Column,Organic_modifier,pH,Buffer,Peak_Area_IC,slope,S/N,conc_M,ret_time,SMILES
200420,Sebuthylazine,C18-RP,Acetonitrile,2.7,Formic acid,56717026744.732376,17042699013773.785,8197,0.0032298969461005632,11.58,CCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1
200420,Sebuthylazine,C18-RP,Acetonitrile,2.7,Formic acid,94451585441.3616,17042699013773.785,12833,0.0064597938922011265,11.58,CCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1
200420,Sebuthylazine,C18-RP,Methanol,2.7,Formic acid,6782748501.431705,16692388433888.805,636,3.2298969461005636e-4,14.74,CCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1
200420,Sebuthylazine,C18-RP,Methanol,2.7,Formic acid,31023448405.802933,16692388433888.805,4054,0.0016149484730502816,14.74,CCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1
200420,Sebuthylazine,C18-RP,Methanol,2.7,Formic acid,55497032208.46181,16692388433888.805,6941,0.0032298969461005632,14.74,CCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1
200420,Sebuthylazine,C18-RP,Methanol,2.7,Formic acid,95662537853.17516,16692388433888.805,11252,0.0064597938922011265,14.74,CCC(C)N=c1[nH]c(Cl)nc(=NCC)[nH]1
200420,Simazine,C18-RP,Acetonitrile,2.7,Formic acid,2861022183.415598,6502017454718.565,377,3.901723302195908e-4,8.72,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Acetonitrile,2.7,Formic acid,13685178131.620867,6502017454718.565,2493,0.001950861651097954,8.72,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Acetonitrile,2.7,Formic acid,25741511235.086784,6502017454718.565,3671,0.003901723302195908,8.72,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Acetonitrile,2.7,Formic acid,46999341120.28134,6502017454718.565,4969,0.007803446604391816,8.72,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Methanol,2.7,Formic acid,2896345244.8379135,6903912395419.263,344,3.901723302195908e-4,11.9,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Methanol,2.7,Formic acid,14507776579.82926,6903912395419.263,1651,0.001950861651097954,11.9,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Methanol,2.7,Formic acid,27199540455.06753,6903912395419.263,3174,0.003901723302195908,11.9,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Simazine,C18-RP,Methanol,2.7,Formic acid,50486346883.28754,6903912395419.263,5693,0.007803446604391816,11.88,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
200420,Sudan I,C18-RP,Acetonitrile,2.7,Formic acid,2509305250.595987,7402020986926.485,425,3.18985540473565e-4,16.75,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Acetonitrile,2.7,Formic acid,12446973993.99499,7402020986926.485,1844,0.0015949277023678248,16.75,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Acetonitrile,2.7,Formic acid,23794766956.80968,7402020986926.485,3603,0.0031898554047356496,16.75,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Acetonitrile,2.7,Formic acid,42679090452.52609,7402020986926.485,7135,0.006379710809471299,16.74,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Methanol,2.7,Formic acid,1439423276.562831,4205234192395.1865,176,3.18985540473565e-4,19.38,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Methanol,2.7,Formic acid,7282950150.862042,4205234192395.1865,887,0.0015949277023678248,19.38,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Methanol,2.7,Formic acid,13546238482.21631,4205234192395.1865,1556,0.0031898554047356496,19.38,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Methanol,2.7,Formic acid,25885644024.54475,4205234192395.1865,3191,0.006379710809471299,19.38,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sudan I,C18-RP,Methanol,2.7,Formic acid,63586894179.33256,4205234192395.1865,8698,0.015949277023678248,19.36,c1ccc(cc1)/N=N/c1c2ccccc2ccc1O
200420,Sulfamethazine,C18-RP,Acetonitrile,2.7,Formic acid,1001195392.8985463,3991890916260.154,78,2.730571623612259e-4,5.59,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Acetonitrile,2.7,Formic acid,5473253516.986209,3991890916260.154,395,0.0013652858118061296,5.59,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Acetonitrile,2.7,Formic acid,10819325083.050901,3991890916260.154,788,0.0027305716236122593,5.59,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Acetonitrile,2.7,Formic acid,18992983901.06354,3991890916260.154,1364,0.0054611432472245185,5.59,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Methanol,2.7,Formic acid,1007285338.0345665,3618609129197.2744,75,2.730571623612259e-4,6.78,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Methanol,2.7,Formic acid,5014169434.230767,3618609129197.2744,350,0.0013652858118061296,6.78,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Methanol,2.7,Formic acid,9903964997.947882,3618609129197.2744,597,0.0027305716236122593,6.78,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Methanol,2.7,Formic acid,18120317562.26585,3618609129197.2744,1098,0.0054611432472245185,6.76,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfamethazine,C18-RP,Methanol,2.7,Formic acid,41342422714.76067,3618609129197.2744,2133,0.013652858118061295,6.76,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Acetonitrile,2.7,Formic acid,750263419.742406,2051465398591.5933,119,3.08989529725396e-4,4.7,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Acetonitrile,2.7,Formic acid,3322687656.351914,2051465398591.5933,531,0.0015449476486269801,4.7,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Acetonitrile,2.7,Formic acid,6457831015.826379,2051465398591.5933,1247,0.0030898952972539602,4.7,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Acetonitrile,2.7,Formic acid,11665139969.19887,2051465398591.5933,2255,0.0061797905945079204,4.7,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Acetonitrile,2.7,Formic acid,26963411558.793575,2051465398591.5933,4888,0.0154494764862698,4.7,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Methanol,2.7,Formic acid,767169501.1573058,2506029582980.6465,86,3.08989529725396e-4,5.39,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Methanol,2.7,Formic acid,3803931251.0681744,2506029582980.6465,395,0.0015449476486269801,5.39,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Methanol,2.7,Formic acid,7731874060.680986,2506029582980.6465,810,0.0030898952972539602,5.39,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Methanol,2.7,Formic acid,14846631832.5958,2506029582980.6465,1687,0.0061797905945079204,5.39,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Sulfapyridine,C18-RP,Methanol,2.7,Formic acid,36519722342.75949,2506029582980.6465,3602,0.0154494764862698,5.39,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,434906861.19694513,964094554917.4479,32,4.407558662654611e-4,3.25,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,2176979763.1727834,964094554917.4479,162,0.0022037793313273053,3.25,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,4262304950.421176,964094554917.4479,318,0.004407558662654611,3.25,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,8111782645.695448,964094554917.4479,580,0.008815117325309221,3.25,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,20245899653.66866,964094554917.4479,1289,0.022037793313273053,3.25,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,43138001827.2664,964094554917.4479,2844,0.04407558662654611,3.26,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Acetonitrile,2.7,Formic acid,80291590447.86093,964094554917.4479,6827,0.08815117325309221,3.28,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Methanol,2.7,Formic acid,5669279506.676343,1317916579017.831,192,0.004407558662654611,5.29,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Methanol,2.7,Formic acid,11459129539.411299,1317916579017.831,344,0.008815117325309221,5.29,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Methanol,2.7,Formic acid,28392527429.102993,1317916579017.831,894,0.022037793313273053,5.29,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Methanol,2.7,Formic acid,62216070941.26657,1317916579017.831,2052,0.04407558662654611,5.29,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Theophylline,C18-RP,Methanol,2.7,Formic acid,115094486860.0229,1317916579017.831,3149,0.08815117325309221,5.29,Cn1c2c(c(=O)n(C)c1=O)nc[nH]2
200420,Tri-isobutyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,2893846840.226656,8391820779947.794,156,2.836207925247875e-4,14.78,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,13287853868.294365,8391820779947.794,773,0.0014181039626239376,14.77,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,24377102553.720238,8391820779947.794,1241,0.002836207925247875,14.78,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,44524581471.94402,8391820779947.794,1603,0.00567241585049575,14.78,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Methanol,2.7,Formic acid,1929000557.9468372,5641507345984.503,79,2.836207925247875e-4,17.765,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Methanol,2.7,Formic acid,8769670383.812092,5641507345984.503,372,0.0014181039626239376,17.77,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Methanol,2.7,Formic acid,16360902096.173592,5641507345984.503,792,0.002836207925247875,17.765,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Tri-isobutyl phosphate,C18-RP,Methanol,2.7,Formic acid,30343736017.995125,5641507345984.503,1208,0.00567241585049575,17.76,CC(C)COP(=O)(OCC(C)C)OCC(C)C
200420,Triethyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,3808727638.7904797,5849416952519.046,196,4.5496004311399536e-4,7.336666666666667,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,15487663232.438492,5849416952519.046,828,0.002274800215569977,7.33,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,27833838798.83646,5849416952519.046,1626,0.004549600431139954,7.33,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Acetonitrile,2.7,Formic acid,47940359729.64033,5849416952519.046,2636,0.009099200862279907,7.33,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Methanol,2.7,Formic acid,2948158801.466446,5454931103078.651,197,4.5496004311399536e-4,10.48,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Methanol,2.7,Formic acid,13781398087.029451,5454931103078.651,917,0.002274800215569977,10.48,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Methanol,2.7,Formic acid,25348864047.61706,5454931103078.651,1683,0.004549600431139954,10.48,CCOP(=O)(OCC)OCC
200420,Triethyl phosphate,C18-RP,Methanol,2.7,Formic acid,46299276193.63068,5454931103078.651,3058,0.009099200862279907,10.48,CCOP(=O)(OCC)OCC
200420,Trifluralin,C18-RP,Acetonitrile,2.7,Formic acid,36144410.655045964,193125780909.30493,10,2.377791168879289e-4,17.51,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Acetonitrile,2.7,Formic acid,231783641.25276238,193125780909.30493,52,0.0011888955844396444,17.5,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Acetonitrile,2.7,Formic acid,450289775.07020795,193125780909.30493,113,0.002377791168879289,17.51,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Acetonitrile,2.7,Formic acid,1039105277.5417926,193125780909.30493,240,0.004755582337758578,17.5,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Acetonitrile,2.7,Formic acid,2695679567.8887095,193125780909.30493,706,0.011888955844396443,17.5,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Methanol,2.7,Formic acid,88608324.68799746,295261270645.39435,15,2.377791168879289e-4,16.9,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Methanol,2.7,Formic acid,390110894.0389437,295261270645.39435,80,0.0011888955844396444,16.9,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Methanol,2.7,Formic acid,721947767.5418432,295261270645.39435,119,0.002377791168879289,16.9,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trifluralin,C18-RP,Methanol,2.7,Formic acid,1263466754.1866992,295261270645.39435,250,0.004755582337758578,16.9,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
200420,Trimethoprim,C18-RP,Acetonitrile,2.7,Formic acid,1325807900.5204387,4323427430862.383,105,2.4567785941756383e-4,3.06,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Acetonitrile,2.7,Formic acid,6039891546.27796,4323427430862.383,476,0.001228389297087819,3.03,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Acetonitrile,2.7,Formic acid,10918584473.824305,4323427430862.383,285,0.002456778594175638,3.08,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Acetonitrile,2.7,Formic acid,20976287806.714035,4323427430862.383,1457,0.004913557188351276,3.06,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Methanol,2.7,Formic acid,1186430447.7577653,5205076311971.897,44,2.4567785941756383e-4,4.45,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Methanol,2.7,Formic acid,6332554193.279888,5205076311971.897,241,0.001228389297087819,4.43,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Methanol,2.7,Formic acid,12173920637.911802,5205076311971.897,460,0.002456778594175638,4.44,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Methanol,2.7,Formic acid,25541789546.926826,5205076311971.897,932,0.004913557188351276,4.4,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Trimethoprim,C18-RP,Methanol,2.7,Formic acid,53610037341.9521,5205076311971.897,1956,0.01228389297087819,4.42,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(c1OC)OC
200420,Triphenylphosphate,C18-RP,Acetonitrile,2.7,Formic acid,3853199063.222047,14090281258194.107,559,2.446676968735323e-4,14.99,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Acetonitrile,2.7,Formic acid,18543182387.35504,14090281258194.107,3070,0.0012233384843676612,14.98,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Acetonitrile,2.7,Formic acid,34944431656.13176,14090281258194.107,5016,0.0024466769687353225,14.98,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Acetonitrile,2.7,Formic acid,60698325418.97885,14090281258194.107,10523,0.004893353937470645,14.98,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Methanol,2.7,Formic acid,2678165410.639363,9835176686263.076,252,2.446676968735323e-4,17.25,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Methanol,2.7,Formic acid,12686207545.262846,9835176686263.076,1093,0.0012233384843676612,17.25,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Methanol,2.7,Formic acid,24362647237.184895,9835176686263.076,1956,0.0024466769687353225,17.24,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200420,Triphenylphosphate,C18-RP,Methanol,2.7,Formic acid,43803718133.5629,9835176686263.076,4431,0.004893353937470645,17.24,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1
200423,17beta estradiol,C18-RP,Acetonitrile,2.7,Acetic acid,1132705481.7911723,3279211657335.0874,111,2.7606913413866853e-4,10.835,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Acetonitrile,2.7,Acetic acid,4923943289.913655,3279211657335.0874,271,0.0013803456706933425,10.84,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Acetonitrile,2.7,Acetic acid,9292456253.338987,3279211657335.0874,1026,0.002760691341386685,10.84,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Acetonitrile,2.7,Acetic acid,16007551016.698904,3279211657335.0874,1639,0.00552138268277337,10.84,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Methanol,2.7,Acetic acid,919359670.1565082,2691921740459.9897,73,2.7606913413866853e-4,15.1,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Methanol,2.7,Acetic acid,4154166599.193403,2691921740459.9897,277,0.0013803456706933425,15.1,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Methanol,2.7,Acetic acid,7626495414.734667,2691921740459.9897,449,0.002760691341386685,15.1,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,17beta estradiol,C18-RP,Methanol,2.7,Acetic acid,13442262552.204275,2691921740459.9897,570,0.00552138268277337,15.1,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)O
200423,1H-Benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,1412981239.6826081,2245268038977.9204,191,5.824779810793877e-4,5.15,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,6997165867.035453,2245268038977.9204,976,0.0029123899053969384,5.15,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,13208561692.190962,2245268038977.9204,1619,0.005824779810793877,5.15,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,25407808966.601276,2245268038977.9204,3355,0.011649559621587754,5.15,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Methanol,2.7,Acetic acid,1270301825.76891,2126497787006.8176,118,5.824779810793877e-4,7.3,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Methanol,2.7,Acetic acid,6186002616.497232,2126497787006.8176,578,0.0029123899053969384,7.28,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Methanol,2.7,Acetic acid,12415269939.746153,2126497787006.8176,1166,0.005824779810793877,7.28,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Methanol,2.7,Acetic acid,24011226025.79815,2126497787006.8176,2088,0.011649559621587754,7.28,c1ccc2c(c1)nn[nH]2
200423,1H-Benzotriazole,C18-RP,Methanol,2.7,Acetic acid,53070293132.814896,2126497787006.8176,4094,0.029123899053969383,7.28,c1ccc2c(c1)nn[nH]2
200423,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,2.7,Acetic acid,287357702.4000869,158381515305.3982,40,0.0021610942251619964,12.22,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,2.7,Acetic acid,660772985.7774737,158381515305.3982,84,0.004322188450323993,12.22,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,2.7,Acetic acid,1308377110.0195112,158381515305.3982,161,0.0086443769006479855,12.22,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,2.7,Acetic acid,3170117166.6186585,158381515305.3982,386,0.021610942251619962,12.22,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,2.7,Acetic acid,5882395236.211148,158381515305.3982,510,0.043221884503239924,12.22,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Acetonitrile,2.7,Acetic acid,14938612893.647234,158381515305.3982,963,0.08644376900647985,12.22,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Methanol,2.7,Acetic acid,63542950.88489121,164761321122.5433,8,4.3221884503239925e-4,15.04,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Methanol,2.7,Acetic acid,349455257.9744179,164761321122.5433,39,0.0021610942251619964,15.05,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Methanol,2.7,Acetic acid,676560061.083382,164761321122.5433,90,0.004322188450323993,15.04,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Methanol,2.7,Acetic acid,1419510914.3687453,164761321122.5433,188,0.0086443769006479855,15.05,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Methanol,2.7,Acetic acid,3421144597.1673923,164761321122.5433,360,0.021610942251619962,15.05,CSc1nc2ccccc2s1
200423,2-(Methylthio)benzothiazole,C18-RP,Methanol,2.7,Acetic acid,6802989250.323642,164761321122.5433,766,0.043221884503239924,15.05,CSc1nc2ccccc2s1
200423,2-naphthoic acid,C18-RP,Methanol,2.7,Acetic acid,168227309.94093284,75798564428.52472,5,0.0021839516388963078,14.26,c1ccc2cc(ccc2c1)C(=O)O
200423,2-naphthoic acid,C18-RP,Methanol,2.7,Acetic acid,365269612.4973682,75798564428.52472,9,0.0043679032777926155,14.26,c1ccc2cc(ccc2c1)C(=O)O
200423,2-naphthoic acid,C18-RP,Methanol,2.7,Acetic acid,671148887.6792789,75798564428.52472,15,0.008735806555585231,14.26,c1ccc2cc(ccc2c1)C(=O)O
200423,2-naphthoic acid,C18-RP,Methanol,2.7,Acetic acid,1535824117.7170565,75798564428.52472,36,0.021839516388963077,14.26,c1ccc2cc(ccc2c1)C(=O)O
200423,4-Chloroaniline,C18-RP,Acetonitrile,2.7,Acetic acid,6465474191.4922695,2485497065874.3145,196,0.003148742137176576,7.45,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Acetonitrile,2.7,Acetic acid,15331337814.63377,2485497065874.3145,163,0.006297484274353152,7.45,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Acetonitrile,2.7,Acetic acid,30188777723.212097,2485497065874.3145,501,0.012594968548706304,7.45,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Acetonitrile,2.7,Acetic acid,65781973163.95414,2485497065874.3145,2318,0.03148742137176576,7.45,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Methanol,2.7,Acetic acid,972804046.4266698,1669550584486.0198,27,6.297484274353152e-4,8.05,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Methanol,2.7,Acetic acid,5186604537.579604,1669550584486.0198,128,0.003148742137176576,8.02,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Methanol,2.7,Acetic acid,10435962390.270552,1669550584486.0198,254,0.006297484274353152,8.02,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Methanol,2.7,Acetic acid,19933026910.853024,1669550584486.0198,570,0.012594968548706304,8,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Methanol,2.7,Acetic acid,48303621493.70896,1669550584486.0198,1526,0.03148742137176576,7.98,c1cc(ccc1Cl)N
200423,4-Chloroaniline,C18-RP,Methanol,2.7,Acetic acid,182959826504.8308,1669550584486.0198,4423,0.12594968548706303,7.97,c1cc(ccc1Cl)N
200423,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,1976382879.6995618,3331726356012.2505,137,5.764535775998461e-4,6.49,Cc1ccc2c(c1)[nH]nn2
200423,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,9384234308.569416,3331726356012.2505,927,0.00288226788799923,6.48,Cc1ccc2c(c1)[nH]nn2
200423,5-Methyl-1H-benzotriazole,C18-RP,Acetonitrile,2.7,Acetic acid,20267227019.25029,3331726356012.2505,1719,0.00576453577599846,6.49,Cc1ccc2c(c1)[nH]nn2
